,0,1,2,3,4
0,0.409437358379364,0.389488160610199,0.37231191992759705,0.42164525389671326,0.4341580271720886
1,0.4280763268470764,0.4327540397644043,0.4360056519508362,0.39919453859329224,0.4340774416923523
2,0.4252909719944,0.4268757402896881,0.46133580803871155,0.45625829696655273,0.43099838495254517
3,0.43540340662002563,0.4514034688472748,0.43299341201782227,0.45439520478248596,0.44910743832588196
4,0.4650765061378479,0.4509618282318115,0.4560113251209259,0.4455152451992035,0.43894264101982117
5,0.44058167934417725,0.4587969183921814,0.4548748731613159,0.4503020942211151,0.4467528760433197
6,0.45323702692985535,0.47723737359046936,0.4647676944732666,0.44088664650917053,0.45812591910362244
7,0.45198822021484375,0.46814948320388794,0.4492311477661133,0.4486011862754822,0.45152387022972107
8,0.4790557622909546,0.4643104374408722,0.4611373841762543,0.4689173698425293,0.44993793964385986
9,0.4676608443260193,0.4474533796310425,0.4500825107097626,0.4821666479110718,0.45793455839157104
