,0,1,2,3,4
0,0.34275999665260315,0.35552284121513367,0.3456762135028839,0.3665466904640198,0.36348286271095276
1,0.4925121068954468,0.456666499376297,0.4484991133213043,0.45239758491516113,0.4705256223678589
2,0.49159765243530273,0.4875093698501587,0.5174875259399414,0.5159971714019775,0.5192655324935913
3,0.5388413071632385,0.5276122093200684,0.5533349514007568,0.5441185235977173,0.557378888130188
4,0.5679178833961487,0.59478360414505,0.5755677819252014,0.560404360294342,0.5586571097373962
5,0.5671326518058777,0.5808640122413635,0.5701233744621277,0.5819044709205627,0.5754064917564392
6,0.5763213634490967,0.5819334387779236,0.5906708836555481,0.5889909863471985,0.5947879552841187
7,0.5766085386276245,0.597276508808136,0.5878930687904358,0.612311840057373,0.5855421423912048
8,0.5869494676589966,0.6063054203987122,0.5922249555587769,0.5985895991325378,0.6001318097114563
9,0.5866786241531372,0.6054458618164062,0.6007885932922363,0.5935487151145935,0.609121561050415
