,0,1,2,3,4
0,0.0915725901722908,0.11430675536394119,0.06906681507825851,0.08894344419240952,0.11309559643268585
1,0.032309096306562424,0.03902335837483406,0.04551743343472481,0.031749118119478226,0.05770757794380188
2,0.03497521951794624,0.029291117563843727,0.03551324084401131,0.04263778403401375,0.05348201468586922
3,0.03073819726705551,0.033935546875,0.00990740954875946,0.043628159910440445,0.0489368811249733
4,0.048267610371112823,0.012832928448915482,0.06735937297344208,0.014851116575300694,0.037894994020462036
5,0.027209915220737457,0.019759971648454666,0.023395387455821037,0.04828592389822006,0.021459685638546944
6,0.018267063423991203,0.04131116718053818,0.036329783499240875,0.03253665938973427,0.03516095504164696
7,0.02679482474923134,0.02405298873782158,0.040049146860837936,0.032820843160152435,0.02624208852648735
8,0.040487200021743774,0.012372370809316635,0.03316345438361168,0.022192029282450676,0.034778594970703125
9,0.03460508584976196,0.044509679079055786,0.015094742178916931,0.014683200046420097,0.009319070726633072
