,0,1,2,3,4
0,0.9679999947547913,0.9642350077629089,0.9355599880218506,0.9357028603553772,0.9566800594329834
1,0.9562199711799622,0.9731199741363525,0.9620200395584106,0.9698666930198669,0.9681685566902161
2,0.963022768497467,0.969955563545227,0.9670505523681641,0.972593367099762,0.9493260979652405
3,0.9580181837081909,0.9669938683509827,0.9585261344909668,0.9697199463844299,0.9685057997703552
4,0.967867374420166,0.9654880166053772,0.9685689210891724,0.9670072197914124,0.9636056423187256
5,0.965041995048523,0.9661235213279724,0.9692637324333191,0.9705600738525391,0.9668139815330505
6,0.9706578254699707,0.9683970212936401,0.9681681990623474,0.962250292301178,0.9723435640335083
7,0.9666776657104492,0.9681186676025391,0.9683604836463928,0.9634838700294495,0.9673513174057007
8,0.9663777351379395,0.9695311188697815,0.9710255265235901,0.9660964608192444,0.9654789566993713
9,0.9714391827583313,0.969658613204956,0.9653225541114807,0.9700480699539185,0.9677309393882751
