,0,1,2,3,4
0,0.004628571681678295,0.003999999724328518,0.0040000006556510925,0.004226666409522295,0.003988570999354124
1,0.001799999619834125,0.0018571424297988415,0.0019090900896117091,0.0018181814812123775,0.0017999997362494469
2,0.0011851851595565677,0.0,0.0012307686265558004,0.0012549019884318113,0.0012500017182901502
3,0.0009545465582050383,0.0009821410058066249,1.2218952516462878e-09,0.0009545450448058546,0.0009736845386214554
4,0.0007794884731993079,0.000778948946390301,9.775161791125697e-10,0.0007703701267018914,0.0007703722221776843
5,0.0005606074701063335,0.0006400001002475619,0.0006495737470686436,0.0006376811070367694,0.0006481491145677865
6,0.0005555581301450729,0.0005559888086281717,0.0005584459286183119,0.0005523873842321336,0.000551729288417846
7,0.0004875057202298194,0.00048333770246244967,5.796551683090456e-09,0.0004878130566794425,0.0004897991311736405
8,0.000434577144915238,0.000436223519500345,0.0004369185771793127,0.00043606242979876697,0.00043691910104826093
9,0.00039551377994939685,0.00039596427814103663,0.0003936586726922542,0.0003902525349985808,0.0003925979835912585
