,0,1,2,3,4
0,0.3439638614654541,0.3464054465293884,0.3831337094306946,0.39448943734169006,0.3339873254299164
1,0.39313217997550964,0.3909291625022888,0.39040812849998474,0.37063726782798767,0.39122265577316284
2,0.39211636781692505,0.38622957468032837,0.4101525545120239,0.40639346837997437,0.4010090231895447
3,0.40623533725738525,0.400252103805542,0.3843974471092224,0.3881502151489258,0.4038222134113312
4,0.4048933982849121,0.39146479964256287,0.3828110694885254,0.3928229510784149,0.3978734612464905
5,0.4065731465816498,0.41958215832710266,0.4017254114151001,0.39994174242019653,0.3959541320800781
6,0.3946371078491211,0.40837612748146057,0.41847139596939087,0.3948918879032135,0.394535630941391
7,0.40396925806999207,0.39344996213912964,0.4099422097206116,0.40899208188056946,0.4136370122432709
8,0.40044906735420227,0.4036288559436798,0.4051550328731537,0.4227815866470337,0.4244551658630371
9,0.3952145576477051,0.40746331214904785,0.4041444957256317,0.4165891706943512,0.39395391941070557
