,0,1,2,3,4
0,0.8336400389671326,0.8415600061416626,0.901626706123352,0.865986704826355,0.8237199783325195
1,0.9758666753768921,0.9925044775009155,0.9816400408744812,0.9908300042152405,0.9755633473396301
2,0.9934607148170471,0.9985714554786682,0.9961748123168945,0.998314380645752,0.998555600643158
3,0.9992499947547913,0.9984999895095825,0.9956421852111816,0.999218761920929,0.9992499947547913
4,0.9993200302124023,0.9991636872291565,0.998479962348938,0.9993599653244019,0.9992571473121643
5,0.9994583129882812,0.999509871006012,0.9994999766349792,0.999311089515686,0.9994394779205322
6,0.9994428753852844,1.0,0.9994476437568665,0.9994081854820251,0.999333381652832
7,0.999470591545105,0.9995625019073486,1.0,0.9995384812355042,0.9994750022888184
8,0.9995449185371399,0.9996951222419739,0.999666690826416,0.9994667172431946,1.0
9,0.9996500015258789,0.9996482133865356,0.9996551871299744,0.9995825886726379,0.9995444416999817
