,0,1,2,3,4
0,0.5555644631385803,0.5928074717521667,0.5634205341339111,0.6144723892211914,0.5313259363174438
1,0.5927407145500183,0.5854797959327698,0.6217659711837769,0.6478943824768066,0.6293443441390991
2,0.606988787651062,0.6125544905662537,0.636569619178772,0.6452395915985107,0.6172605752944946
3,0.6325557231903076,0.6370331048965454,0.6544595956802368,0.6415001153945923,0.6466164588928223
4,0.6516486406326294,0.6363173723220825,0.6283623576164246,0.6522126793861389,0.6338608264923096
5,0.6329097747802734,0.6572698354721069,0.6670967936515808,0.6448431611061096,0.6437953114509583
6,0.6691176891326904,0.6289403438568115,0.6507084369659424,0.6404406428337097,0.647773027420044
7,0.6677115559577942,0.6646615266799927,0.6569893956184387,0.6550096273422241,0.6441711783409119
8,0.6350226402282715,0.6684194803237915,0.6566203236579895,0.6428467631340027,0.6620662808418274
9,0.6597100496292114,0.6668364405632019,0.6551151275634766,0.6726759076118469,0.6456201672554016
