,0,1,2,3,4
0,0.837905764579773,0.8316600322723389,0.8340400457382202,0.8386000394821167,0.8257399797439575
1,0.926330029964447,0.9710800051689148,0.9468950033187866,0.961995005607605,0.9720200300216675
2,0.9737200736999512,0.9741133451461792,0.9804829955101013,0.9821799993515015,0.9869533777236938
3,0.9803264141082764,0.9813699722290039,0.9759718775749207,0.9792769551277161,0.9877620935440063
4,0.9829875230789185,0.9798626899719238,0.983898937702179,0.98366379737854,0.986623227596283
5,0.9872739315032959,0.9844899773597717,0.9875906705856323,0.984570324420929,0.987253725528717
6,0.9805143475532532,0.9815549850463867,0.9876230955123901,0.9844916462898254,0.9800281524658203
7,0.983412504196167,0.9765088558197021,0.9856770038604736,0.9819691777229309,0.9829056262969971
8,0.9865851998329163,0.9812666177749634,0.9827654361724854,0.9820789694786072,0.9855756163597107
9,0.9786033034324646,0.9833933711051941,0.9865947961807251,0.9819961786270142,0.9846376776695251
