,0,1,2,3,4
0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0
4,0.2264,0.2144,0.227,0.222,0.1138
5,0.22383333333333333,0.22716666666666666,0.22616666666666665,0.22566666666666665,0.2215
6,0.21857142857142858,0.22314285714285714,0.291,0.2357142857142857,0.23014285714285715
7,0.435375,0.425875,0.430125,0.48525,0.5065
8,0.6135555555555555,0.5645555555555556,0.5107777777777778,0.5002222222222222,0.6751111111111111
9,0.8279,0.832,0.8293,0.831,0.7872
