,0,1,2,3,4
0,0.4856145679950714,0.5039424896240234,0.5117785930633545,0.5136151313781738,0.5380305647850037
1,0.5970207452774048,0.5807172656059265,0.5687211155891418,0.5912238955497742,0.5853780508041382
2,0.5950138568878174,0.5949490666389465,0.5925974249839783,0.6100778579711914,0.6025989651679993
3,0.6127861738204956,0.6055108904838562,0.613579273223877,0.6098567843437195,0.61175137758255
4,0.6295241117477417,0.6315698027610779,0.6102968454360962,0.6078927516937256,0.6203904151916504
5,0.6251780986785889,0.6463444232940674,0.6235713958740234,0.6456786394119263,0.636430025100708
6,0.6436715722084045,0.631852388381958,0.6324998140335083,0.6362948417663574,0.6384191513061523
7,0.6488332748413086,0.6387444138526917,0.6397026777267456,0.6581524610519409,0.6458768248558044
8,0.640060544013977,0.6448549032211304,0.6344205737113953,0.6255698204040527,0.6467745900154114
9,0.6686028242111206,0.6552419662475586,0.6533057689666748,0.6403571367263794,0.651803195476532
