,0,1,2,3,4
0,0.6907578110694885,0.7067176699638367,0.6847133636474609,0.7033453583717346,0.6938539743423462
1,0.7955806851387024,0.7441258430480957,0.7809882760047913,0.7779481410980225,0.7967214584350586
2,0.8023102283477783,0.8309891223907471,0.776698887348175,0.817495584487915,0.8211523294448853
3,0.837577760219574,0.8564131259918213,0.8411061763763428,0.8489733338356018,0.8205304145812988
4,0.8583424091339111,0.8490868210792542,0.8309269547462463,0.8563047051429749,0.8629472851753235
5,0.8556360602378845,0.8687213659286499,0.8638026714324951,0.870059072971344,0.8648930788040161
6,0.870459794998169,0.8650450110435486,0.8703495860099792,0.8747128844261169,0.8733469843864441
7,0.882632315158844,0.8773831129074097,0.8738879561424255,0.8767741918563843,0.8764657974243164
8,0.8853428959846497,0.8822818994522095,0.8882743716239929,0.8784071803092957,0.8743053674697876
9,0.8786518573760986,0.8773339986801147,0.8813050985336304,0.8827687501907349,0.8953300714492798
